true_code,text,predicted_code,similarity_score,predicted,in_top_5
K529,enterocolitis findings noted and a liver,R932,0.9166374,0,0
C439,breast melanoma,C4352,0.96804357,0,0
M542,neck pain suggested to get the lumbar puncture,S3421XD,0.9115713,0,0
N1330,severe hydronephrosis of the left kidney,N130,0.9320695,0,0
B9620,E. coli as well as Staphylococcus aureus,A4151,0.9459067,0,0
M5080,L3-4:   There is a large broad-based disc protrusion,M5125,0.9115495,0,0
Z8701,"recurrent pneumonia, pulmonary",Z8701,0.95482135,1,1
R0789,"chest discomfort, diarrhea ",R071,0.92695624,0,1
N400,"enlarged prostate, chronic kidney disease ",O1023,0.92787236,0,0
N1330,Renal US: moderate bilateral hydronephrosis,N13722,0.9490397,0,0
T510X1A,"Alcohol intoxication, stable",F10220,0.9190217,0,0
R0602,"feet"" before becoming SOB",Y31XXXD,0.87813926,0,0
K529,colitis and renal,K521,0.9387455,0,0
C55,neoplasm of uterine,C543,0.96458876,0,1
R319,Hematuria:  currently on bladder,R310,0.9212434,0,0
B964,urinary tract infection growing Proteus,B964,0.90685755,1,1
J432,Moderate centrilobular emphysema,J432,0.97475517,1,1
L89229,left hip decubitus ulcer,L89220,0.9353062,0,1
K089,Dental pain - acute,G8911,0.92647064,0,0
Z86718,bilateral extensive LE DVT,I82493,0.92925876,0,0
J069,asthma presents w URI,J45902,0.89256096,0,0
M47816,L1-L2,S33110A,0.9096965,0,0
A4151,Gram Negative  Sepsis due to EColi,A4181,0.9444326,0,1
F411,"Anxiety reaction, Dyspnea ",F064,0.9185628,0,0
I501,cardiac asthma,J8283,0.9036886,0,0
M542,"bilateral arm pain, neck",M79602,0.9436377,0,0
M7989,swelling in the left leg,M79605,0.95269257,0,0
D72829,Leukocytosis -Pt has been on steroids,D47Z1,0.8961874,0,0
K659,severe peritonitis,K650,0.9225724,0,0
I213,mi right breast,N6121,0.9214577,0,0
R112,Intractable nausea and vomiting likely gastritis,K5281,0.92526746,0,0
R079,chest pain high heart,R071,0.92565715,0,1
N390 ,UTI Ecoli,R8281,0.8889154,0,0
M7989,"Chronic swelling, right leg",M79604,0.93495107,0,0
I749,left lower extermity arterial occlusion,I75022,0.9406593,0,0
Z86718,DVT (left leg,I82442,0.93802774,0,0
R609,edema of the liver,J384,0.94935024,0,0
Z992,Acute renal failure on dialysis,N178,0.9444116,0,0
T24302A,second degree burn of the left leg,T24232D,0.98069096,0,0
A419,sepsis patient is hemodynamically stable,R6521,0.91859037,0,0
D709,neutropenia as well as fever,D703,0.9486184,0,1
R110,interval resolution of the nausea,R110,0.9098989,1,1
I7100,Chronic aortic dissection,I71010,0.9326139,0,0
R109,recurrent abdominal pain,K4021,0.923282,0,0
I420,dilated cardiomyopathy hypertension,I420,0.97184163,1,1
R109,mild low abdominal pain,R1030,0.93697834,0,0
R0602,shortness of breath and elevated liver,R0602,0.9362468,1,1
M869,bone osteomyelitis,A0224,0.94667923,0,0
J219,inflammatory bronchiolitis,J84115,0.92945033,0,0
I2510,cardiac cath shows minimal CAD,R931,0.89984155,0,0
C159,adenocarcinoma of esophagus,C159,0.9366985,1,1
I10,"hypertension, antiphospholipid antibody ",D6861,0.934397,0,0
F329,depression who was admitted for a laparoscopic gastric,F0631,0.88151824,0,0
I499,"cardiac arrhythmia, rate controlled",I498,0.9123059,0,1
L0390,cellulitis of left breast,L03112,0.97411263,0,0
K7460,"cirrhosis, comes to the ER for dialysis",Y841,0.8905752,0,0
I871,radiation for SVC syndrome,Z571,0.9052006,0,0
N179,AKI POA -- Creat slight,N182,0.9004346,0,0
E039,"hypothyroidism, vitamin B12 supplement.",D518,0.9183656,0,0
R109,acute right lower quadrant abdominal pain,R10813,0.9755858,0,0
N189,"CKD, liver",N181,0.9254625,0,0
T7840XA,allergic reaction to the food,J305,0.9577023,0,0
I8290,multiple small thrombus,I2694,0.9054357,0,0
N170,AKI   - likely from ATN,R34,0.8987121,0,0
L0390,Recurrent cellulitis of the left knee,L03115,0.9482684,0,0
Z431,G-Tube Replacement,Z4582,0.886129,0,0
K8020,abdomen = acute cholelithiasis,R100,0.95137256,0,0
D72819,mild leukopenia,E441,0.9190748,0,0
Z1611,Surgical culture is growing Staphylococcus,G003,0.90444034,0,0
B379,SKin Yeast Infection,B372,0.92202103,0,0
N12,mild interstitial nephritis,N118,0.92725617,0,1
E860,dehydration from significant diarrhea,E860,0.95055455,1,1
N184,advanced CKD: improved renal,N182,0.9125507,0,0
D649,transfusion for anemia,D508,0.92871493,0,0
M659,minor synovitis,M6739,0.9245493,0,0
N179,Acute kidney injury secondary to hypertension,I151,0.96312416,0,0
J9811,atelectasis in the lower lobes of the lungs,J9811,0.9566276,1,1
U071,coronavirus pneumonia with hypoxia,J1281,0.9334878,0,0
R000,"sinus tachycardia 130bpm, PR interval 118, PR interval",G90A,0.8999323,0,0
A4102,methicillin resistant Staphylococcus aureus sepsis,A4102,0.9850596,1,1
N12,complicated pyelonephritis,N10,0.9298111,0,0
J189,PNA left hilar,H8302,0.89372003,0,0
I10,"htn, gout is a transfer ",M1A3520,0.8997836,0,0
D509,Iron Deficient Anemia,E611,0.9745895,0,0
O2230,DVt,I824Z3,0.92432547,0,0
R899,culture positive for E. Coli,A4151,0.92028445,0,0
A491,strep,A251,0.9112318,0,0
E119,"DM type 2,uncontrolled",E1165,0.9277406,0,0
J9621,Acute on chronic hypoxic respiratory failure due to sepsis,J9621,0.9664811,1,1
I639,neurological disorders such as stroke,G468,0.9479866,0,0
J189,infection( pneumonia,J151,0.9412249,0,0
K611,"RECTAL ABSCESS, SEPSIS ",K611,0.9709676,1,1
M278,exostoses,H05352,0.9456339,0,0
R109,left flank pain continued to improve until few days ago when the pain,M79605,0.9207059,0,0
M779,bone spur posterior lateral,M7622,0.90740097,0,0
J121,respiratory syncytial virus pneumonia with superimposed bacterial,J121,0.9601023,1,1
M24662,Left knee ankylosis,M24662,0.99123085,1,1
M79673,"pain to the plantar medial heel, right foot",M25571,0.9513438,0,0
D649,gastrointestinal reason for her anemia,D551,0.92185545,0,0
I6200,head = L subdural hematoma,S065X7A,0.91536933,0,0
I4892,Atrial flutter with rapid ventricular rate: Heart,I4902,0.9412607,0,1
E1065,type 1 insulin-dependent diabetes mellitus,E1065,0.9613698,1,1
A419,"sepsis, infected ",R6521,0.9397159,0,1
L409,psoriatic,L4053,0.95678025,0,0
J1282,Covid 19 pneumonia.Stable,U071,0.9216286,0,0
E08649,Diabetic with hypoglycemia,E10641,0.9430894,0,0
J9601,Acute respiratory failure with hypoxia,J9601,1.0000002,1,1
Z89619,above-knee amputation on the right lower extremity,S88111D,0.95419604,0,0
I252,acute ST myocardial infarction,I2102,0.9489014,0,0
N189,Acute on chronic kidney disease stage V,N185,0.9516563,0,0
G8918,postoperative pain is controlled,G8922,0.90402424,0,0
E669,"obesity, cardiac",E66811,0.9141506,0,0
T751XXA,amm,A063,0.8949866,0,0
N83209,ovarian cyst and pelvic,N83291,0.9237557,0,0
J9383,Right spontaneous pneumothorax,J9311,0.9555184,0,0
S20219A,"contusion head, chest, back",S20223S,0.9438043,0,0
I8290,"thrombus in the distal right superficial femoral, popliteal",I82811,0.9516542,0,0
T753XXA,sickness,I495,0.9108614,0,0
J986,right diaphragm paralysis,M79604,0.91784227,0,0
S383XXA,Eyelid laceration,S01122D,0.93327725,0,0
L929,granulation tissue noted over the bone,H95121,0.91197276,0,0
D689,Mild coagulopathy,N870,0.9117568,0,0
T50905A,drug effect,T450X5S,0.9306659,0,0
K56609,sbo obstruction,K831,0.917641,0,0
M79659,pain patient is able to move hip and thigh,M79652,0.9221201,0,0
I509,Acute on chronic congestive heart failure with hypertensive heart disease,I5023,0.9746432,0,0
N1330,moderate to severe right hydronephrosis,N13732,0.9227348,0,0
R188,persistent ascites,I4811,0.9134991,0,0
R079,chest pain with associated pressure immediately after anxiety,R071,0.91757417,0,0
C8590,Non-Hodgkin lymphoma (in remission,C859A,0.9700898,0,0
I213,"acute STEMI, underwent cardiac",I2102,0.9314579,0,0
J189,screen pna,Z13858,0.8651179,0,0
D649,"anemia, kidney disease ",D631,0.98025733,0,0
T797XXA,Interval development of severe subcutaneous emphysema,T8182XD,0.93292665,0,0
G894,chronic pain syndrome,G894,1.0000002,1,1
L0390,Cellulitis caused by pseudomonas,L03211,0.9398017,0,0
L309,localized dermatitis,R600,0.9291798,0,0
R1031,pain having right flank pain,M25551,0.9503931,0,0
R9082,chronic white matter disease,R9082,0.9385015,1,1
A419,"Sepsis, combination of urinary tract infection",A4151,0.92486894,0,0
F0390,Colitis   Dementia,K521,0.9050715,0,0
H02401,right eye ptosis,H02411,0.9570248,0,1
R0989,rales have decreased in lungs,M05162,0.89658785,0,0
I96,"gangrene, sepsis ",A480,0.9433177,0,0
F0390,stroke dementia,F01C2,0.9219494,0,0
I2510,Mild CAD,N870,0.9329293,0,0
N19,"ESRD - likely from diabetic nephropathy, Given uremic",E0821,0.94378257,0,0
H9209,persistent L ear pain,H61022,0.9027518,0,0
C4440,Scalp cancer,C4442,0.9420882,0,1
I10,HTN BIB family for excessive,R6811,0.89981884,0,0
J189,Right upper lobe community-acquired pneumonia,P239,0.9125359,0,0
K5900,"Constipation, stool throughout the colon",K581,0.930735,0,0
K5900,obstipation associated with the nausea,R110,0.9193536,0,0
E1110,"DKA, STEMI ",I2129,0.9291482,0,0
Z87448,stage 3 kidney disease,N1831,0.9721092,0,0
R0902,"hypoxia, as well as sore throat.",J9621,0.9262257,0,0
W19XXXA,fall and hitting the head,V940XXD,0.9202161,0,0
R451,severe agitation,F01C11,0.94277453,0,0
R509,Constitutional: ++ fever,R6883,0.91352487,0,1
S383XXA,avulsion fracture of the base,S0219XB,0.9191744,0,0
K8020,cholelithiasis at this time as the patient is asymptomatic,A522,0.9047229,0,0
K567,ileus seen via CT abdomen/pelvis,R9341,0.9119299,0,0
Z8572,lymphoma,C8357,0.92266816,0,0
N189,chronic renal failure with end-stage renal disease,N186,0.9768372,0,0
R0600,"Dyspnea, likely secondary to congestive heart failure",I5031,0.93091154,0,0
R062,"wheeze, cxr w/o focal",J470,0.89742804,0,0
M7989,extremity swelling,J384,0.92078054,0,0
N3090,bladder wall thickening may reflect cystitis,A5903,0.92361987,0,0
I219,Acute inferior wall myocardial infarction,I221,0.95115656,0,0
N200,left 12mm renal stone,M10352,0.9086187,0,0
B9561,ankle area also have shown Staph aureus,M00072,0.9262215,0,0
E860,dehydration #4 fever,E860,0.9325015,1,1
M868X7,Left foot fifth ray osteomyelitis,S92352D,0.9434093,0,0
R1032,left lower quadrant abdominal pain radiating to groin,R10814,0.95471716,0,0
Z8679,pseudoaneurysm rupture,I772,0.9236252,0,0
R251,hand tremors,G250,0.9174292,0,1
A419,Sepsis secondary to the C. difficile,A4151,0.94168764,0,0
E039,"hypothyroidism,  postpartum 10 days ",O905,0.9350627,0,0
R509,both for fever,R502,0.9269368,0,1
G9349,Multifactorial encephalopathy toxic,G928,0.9348109,0,0
E785,"HLD, Mitral Valve",I340,0.9143741,0,0
R7881,bacteremia due to Streptococcus,A401,0.9710097,0,0
B372,candidal intertrigo in the interdigital space,L304,0.9136408,0,0
R230,cyanosis of the left great toe and dorsal left foot,L03032,0.93709767,0,0
G609,Peripheral polyneuropathy,B2684,0.9428685,0,0
H9190,Hearing loss [severe,H903,0.9300534,0,0
U071,COVID-19 Infusion,U071,0.9502212,1,1
R509,"Fever, likely due to pneumonia",J155,0.9528469,0,0
Z3A01,estimated gestational age of 5,Z3A01,0.94982624,1,1
D6859,thrombophilia screen,D6869,0.9204402,0,1
G0489,osseous myelitis,B0112,0.92871827,0,1
F17200,Total time spent discussing nicotine dependence,Z87891,0.89995646,0,0
R609,bilateral leg edema,H05223,0.95041984,0,0
J15211,MSSA PNA,B2684,0.8783591,0,0
L905,Left breast scar,N6022,0.9224959,0,0
U071,covid fibrosis,T85828A,0.8965084,0,0
M4854XA,compression fracture of vertebra T8,S22060K,0.9477745,0,0
B349,minor viral syndrome,D563,0.9060409,0,0
J9690,ventilator-dependent respiratory failure due to sepsis,Z9912,0.92506504,0,0
Z86711,Pulmonary Embolus,O8833,0.92634976,0,1
R570,"Shock, cardiogenic",R570,0.97747815,1,1
C8590,Lymphoma (in remission,C817A,0.95429325,0,0
R578,"Shock, most likely septic",R6521,0.95456284,0,0
H5440,blind in that eye,H548,0.9227704,0,1
E669,obese on nasal,E662,0.89452934,0,0
S72142A,displaced intertrochanteric fracture of the left femur,S72142S,0.9865989,0,0
E039,Hypothyroidism: T3/T4,E039,0.9299098,1,1
K922,acute gastric intestinal bleeding,K2901,0.9533964,0,0
Z21,HIV (CD,B20,0.93299735,0,0
R253,eye twitching,H02421,0.8958498,0,0
J9811,Mild right  basilar atelectasis,J9811,0.9204397,1,1
R609,edema in bilateral feet,H05223,0.95923495,0,0
I2699,pulmonary embolus in the second order pulmonary,O88812,0.9124414,0,0
E162,"hypoglycemia today, blood sugar currently controlled",E16A2,0.9175231,0,0
M25552,pain to the left hip,M25552,0.99527955,1,1
Z9981,stable enough to be discharged home on home O2,J9621,0.88724595,0,0
Z86718,"deep vein thrombosis, right lower extremity following a total knee",I82491,0.95625806,0,0
N320,DILATION OR INCISION OF BLADDER NECK CONTRACTURE,N320,0.9127809,1,1
L299,bilateral hand itching,H5713,0.9305483,0,0
S229XXA,other fractures of the humerus,S42392K,0.9473149,0,0
I69354,stroke with left hemiparesis,I69352,0.9642766,0,1
I10,"HTN, Alcohol abuse.",F10188,0.925007,0,0
C641,Right renal cancer,C651,0.95546764,0,1
L89153,Stage 3 Sacral Decub,L89153,0.93159676,1,1
M79605,pain in his left leg,M79605,0.9955524,1,1
J90,rt pleural effusion,J910,0.9138838,0,0
M79606,pain in both legs,M79605,0.95414305,0,0
Z8673,Hypertensive CVA,I110,0.9287037,0,0
J9621,Acute on chronic hypoxic respiratory failure secondary to code 19 pneumonia,J9620,0.9368233,0,1
N189,renal disease on HD,E1122,0.92434096,0,0
Z8709,right sided pneumothorax,J939,0.91243017,0,0
I890,"lymphedema, peripheral",C8444,0.9364021,0,1
E875,hyperkalemia secondary to the hyperglycemia,E875,0.9569918,1,1
M1990,OA L shoulder,M19012,0.9245876,0,0
E119,"diabetes mellitus, CKD.",E1122,0.9573573,0,0
G43709,CHRONIC MIGRAINE HEADACHE,G44221,0.94235706,0,0
I82409,dvt secondary to the focalized pain,I87093,0.9182234,0,0
I639,stroke potentially embolic,I6349,0.93313664,0,0
I82409,DVT is needed therefore I did order a venous Doppler of her left upper,I82492,0.92250544,0,0
B9562,wound biopsy culture grew MRSA,A4902,0.8943779,0,1
J189,pneumonia until stable,J13,0.9098044,0,0
I739,PVD with moderate,N901,0.9064782,0,0
R079,chest pain until this afternoon when he developed chest,R071,0.9322674,0,1
K56609,small bowel obstruction due to incarcerated,K50012,0.9358567,0,0
H00013,Stye to right eye,H53031,0.91234577,0,0
I469,cardiac arrest secondary to STEMI,I228,0.9424151,0,0
Z9181,fall to his knees,W091XXD,0.90606666,0,0
D649,Anemia - from hematuria,D596,0.9475909,0,0
T171XXA,left nares obstruction secondary to foreign body,T81524D,0.95504797,0,0
L89609,decub heels,L662,0.9027809,0,0
Z8669,"seizure activity, coronary",G40823,0.88874596,0,0
I82409,subclavian DVT,I82B13,0.9369173,0,0
A419,sepsis encephalopathy,R6521,0.9397419,0,0
I4891,"atrial fibrillation, currently somewhat rate controlled",I4820,0.90674263,0,1
R1013,gastritis I believe epigastric pain,R1013,0.95715994,1,1
J189,pneumonia which she is asymptomatic,J17,0.91618747,0,1
N23,acute right renal colic,I50811,0.94105995,0,0
E875,hyperkalemia - persistent,E875,0.9509158,1,1
I2510,CAD - Myocardial infarction,I2102,0.93108535,0,0
N170,AKI likley due to ATN,M10322,0.88752455,0,0
R509,"fever resolved, headache subsequently resolved.",G4489,0.91811705,0,0
M25522,left elbow pain,M25522,0.992893,1,1
R9431,prolonged QT = abnormal,I4581,0.93879604,0,1
R109,"severe abdominal pain, which is mostly in the epigastric",R1013,0.9654888,0,0
Z794,insulin at all due to refractory,Y634,0.89541066,0,0
N189,chronic kidney disease on dialysis,E1122,0.94900024,0,0
M869,second toe osteomyelitis,M87377,0.9207097,0,0
M169,Arthritis hip and knee,M05651,0.94422114,0,0
M8580,"osteopenia, neuropathy ",Q782,0.92143935,0,0
M868X7,left foot osteomyelitis due to Pseudomonas,M00872,0.9476756,0,0
M24569,contracture knee,M24562,0.96710443,0,1
R9082,"white matter disease, consistent with chronic",R9082,0.93275535,1,1
N186,Hypertensive ESRD,I674,0.93118596,0,0
R54,"nephrosclerosis from longstanding hypertension, advanced age",I132,0.9388521,0,0
M25561,pain to right knee,M25561,0.99639976,1,1
D179,Upper back lipoma,N6322,0.924337,0,0
R030,elevated blood pressure likely secondary to pain,F4541,0.93220204,0,0
L89629,Left heel decubitus ulcer,L89620,0.93967664,0,1
Z8679,A flutter,I4902,0.95356727,0,0
N390,"UTI, renal failure contributing.",M10361,0.92497134,0,0
L905,left elbow scar tissue,M25522,0.9245231,0,0
I129,hypertensive nephrosclerosis,I150,0.9356952,0,0
U071,COVID-19 infection standpoint the patient is stable,U071,0.92309785,1,1
U071,Moderate to severe COVID-19 pneumonia,J1282,0.9208921,0,1
M25559,Short diagnosis unavailable hip pain,M84659A,0.91594297,0,0
I739,right PAD in femoral,M79671,0.93562454,0,0
I82403,Bilateral deep venous thrombosis,I82593,0.9553897,0,1
R609,edema in the posterior,H05221,0.9325983,0,0
J90,"pleural effusion, allergic ",L500,0.9152383,0,0
K767,Hepatorenal Syndrome -Leukocytosis,K767,0.959239,1,1
I129,hypertension and chronac kidney,I151,0.9235008,0,0
R4182,"AMS, hypokalemia ",E876,0.9477333,0,0
F4310,anxiety PTSD,F4322,0.92625564,0,0
I2510,Atherosclerosis of intracranial arteries,I700,0.9495138,0,0
O1200,edema of lower extremities,H02842,0.9578451,0,0
S80211A,abrasion to right knee,S80211D,0.9689696,0,1
Z881,AMOXICILLIN ALLERGY,Z881,0.9149641,1,1
M868X7,Left foot multifocal osteomyelitis,M86372,0.9769795,0,0
G40909,"Seizure disorder, severe",F50812,0.9314288,0,0
I469,"cardiac arrest, which was thought to be from fat embolism",T791XXS,0.9283889,0,0
N390,infection ongoing like UTI,O0388,0.9130782,0,0
R4182,AMS hypoxia,J9601,0.9067663,0,0
E8359,nephrocalcinosis,N810,0.91806525,0,0
Z90710,vaginal hysterectomy,N993,0.9330395,0,0
M009,R ankle washout for septic arthritis,M00871,0.91801125,0,0
S32019A,Acute L1 compression fracture,S32010B,0.92910093,0,0
I2510,Coronary artery disease -abnormal,R931,0.9509605,0,0
N390,UTI w/pyelonephritis,R8281,0.9295176,0,0
E872,"acidemia persists, severe",P192,0.92308354,0,0
T797XXA,bilateral supraclavicular subcutaneous emphysema,T8182XD,0.9176542,0,0
N764,Labial Abscess,K113,0.9258965,0,0
Z8739,acute osteomyelitis,M86052,0.9482766,0,0
M109,"gout, GI bleed ",M1039,0.91737634,0,0
N390,complicated urinary tract infection,P393,0.92203665,0,1
C787,metastatic colon cancer,C7A024,0.9299955,0,0
R160,abdomen shows hepatomegaly,R162,0.9370525,0,1
R079,chest pain low risk,R0789,0.9258456,0,1
I10,"tooth extraction, diabetes mellitus and hypertension",E09630,0.9065455,0,0
I10,hypertension who was admitted with headache,G44211,0.90893996,0,0
M542,superficial neck pain,S1085XS,0.9244926,0,0
R0602,tachycardia shortness of breath,R0602,0.94643474,1,1
U071,SARS COVID-19 Infection,U071,0.9468822,1,1
J45909,viral process flairing her asthma,J8283,0.89031327,0,0
K1120,sialadenitis,K115,0.9254917,0,0
K259,"gastric ulcer, which had issues with bleeding",K2211,0.94459397,0,0
S61411A,laceration to his right hand at the base,S61421D,0.94237626,0,0
N186,ESRD diverticulitis,K5701,0.91531765,0,0
K56609,"SBO, hypokalemia ",E876,0.93400466,0,0
N170,septic ATN,A021,0.91367173,0,0
L0390,Cellulitis involving the distal subcutaneous tissues of the first digit,L03032,0.94200057,0,0
K645,"hemorrhoids, thrombosed ",O872,0.9131545,0,0
R52,Acute pain from trauma,G8911,0.9920975,0,0
L0390,Cellulitis of R Foot,L03211,0.958387,0,0
N186,ESRD on compassionate hemodialysis,D631,0.90047044,0,1
Z992,hemodialysis for end-stage renal disease,N186,0.9514117,0,0
Z8673,"TIA, Lupus ",Z8673,0.903097,1,1
I872,Chronic nonhealing right leg venous stasis,I87391,0.94020355,0,0
J9601,"acute respiratory failure with hypoxia, bilateral pneumonia ",J9601,0.9687044,1,1
M869,metatarsal base osteomyelitis,M868X7,0.9207967,0,0
D72829,Persistent leucocytosis,D72820,0.8976993,0,0
R21,Rash: allergic,L500,0.9337547,0,0
R202,left arm paresthesia,M79602,0.94795895,0,1
K810,Perforated acute cholecystitis,K810,0.96099454,1,1
